tau_years,year,co2_ppm,baseline_temperature_c,temperature_cap_c,controlled_temperature_c,sai_command_magnitude_wm2,aerosol_reservoir_magnitude_wm2,sai_realized_forcing_wm2
1.5,2116,340.50201088711805,1.480334145900421,1.0,1.0266812687013276,0.7334063435066379,0.7302283806153247,-0.7302283806153247
1.5,2117,339.72150961948483,1.471446881923218,1.0,1.0220463375833355,0.7102316879166776,0.7029081649170841,-0.7029081649170841
1.5,2118,338.9234936751794,1.4720376711831138,1.0,1.0289151014479645,0.7445755072398225,0.6793312029698789,-0.6793312029698789
1.5,2119,338.13814810374447,1.4485023504820884,1.0,1.0094796104320312,0.6473980521601558,0.6813620910544067,-0.6813620910544067
1.5,2120,337.3559786540178,1.4384565944217984,1.0,1.0078475294700984,0.6392376473504918,0.6421273000537013,-0.6421273000537013
1.5,2121,336.5758836900945,1.459685157408357,1.0,1.038398401868782,0.7919920093439098,0.6185615070066728,-0.6185615070066728
1.5,2122,335.8141633999215,1.4408164233724186,1.0,1.0188771406895836,0.6943857034479178,0.6695033674466836,-0.6695033674466836
1.5,2123,335.0321679386846,1.4445371479015807,1.0,1.0239460793759865,0.7197303968799323,0.6556222389197984,-0.6556222389197984
1.5,2124,334.26597808027714,1.4422618938312246,1.0,1.0220155202225374,0.7100776011126869,0.6589741385117682,-0.6589741385117682
1.5,2125,333.5089023615733,1.4478871070256676,1.0,1.0280584876952086,0.7402924384760429,0.656711058595502,-0.656711058595502
1.5,2126,332.7493794235512,1.4220007688727447,1.0,1.0007096852762,0.6035484263810004,0.6679914774455764,-0.6679914774455764
1.5,2127,331.9961437209261,1.4150957512961462,1.0,0.9998980822679266,0.5999969424680377,0.6168012885195584,-0.6168012885195584
1.5,2128,331.24172736522786,1.411818421022885,1.0,1.0048756306957,0.6243781534785003,0.5890162106795007,-0.5890162106795007
1.5,2129,330.490961165181,1.4029449725458862,1.0,1.0024350351590072,0.6121751757950361,0.5850461793613653,-0.5850461793613653
1.5,2130,329.74220366136643,1.3976592862654664,1.0,1.0027207030755214,0.613603515377607,0.5778620363675306,-0.5778620363675306
1.5,2131,328.99506609094794,1.3906528930354027,1.0,1.0000779642566355,0.6003898212831776,0.5747766147574778,-0.5747766147574778
1.5,2132,328.25666767408546,1.3920512795622937,1.0,1.005548509821366,0.6277425491068295,0.5676063677189541,-0.5676063677189541
1.5,2133,327.5360921759892,1.4073095485349112,1.0,1.0225228022987949,0.7126140114939744,0.5754702633131091,-0.5754702633131091
1.5,2134,326.8225786129552,1.3977660158486147,1.0,1.0084749571261327,0.6423747856306633,0.6148864168631039,-0.6148864168631039
1.5,2135,326.08065099936607,1.4003069669295494,1.0,1.0088975231957824,0.644487615978912,0.6058918333238075,-0.6058918333238075
1.5,2136,325.37731756317453,1.3844035359245612,1.0,0.9918599267564847,0.5997557978026945,0.602159830731976,-0.602159830731976
1.5,2137,324.6538632860047,1.3802280036443932,1.0,0.9896996735284749,0.5994467880085487,0.5813969282704119,-0.5813969282704119
1.5,2138,323.9428422026162,1.364745412987865,1.0,0.9771024604782266,0.5987598618228954,0.5706060473380201,-0.5706060473380201
1.5,2139,323.23800539570215,1.3649788162362868,1.0,0.9801489172780626,0.5981643293412373,0.5647749104090501,-0.5647749104090501
1.5,2140,322.53232577448034,1.3396661549662416,1.0,0.9572301931875706,0.5968812351368643,0.5615288600685886,-0.5615288600685886
1.5,2141,321.8386978781396,1.3305548464821126,1.0,0.9500622857998258,0.5953831037108592,0.5593186982185914,-0.5593186982185914
1.5,2142,321.1399807413744,1.3377212484765155,1.0,0.9587833974385527,0.5941466056340158,0.5575490808375698,-0.5575490808375698
1.5,2143,320.45198606793633,1.3166991753626025,1.0,0.9389868745308568,0.5923162118699414,0.5561163617513984,-0.5561163617513984
1.5,2144,319.7635784409158,1.3178432538674425,1.0,0.9411298521462476,0.5905501074343289,0.5546045854856054,-0.5546045854856054
1.5,2145,319.0638488247669,1.325747485042977,1.0,0.9498714255529901,0.5890462502009185,0.5530791805031277,-0.5530791805031277
1.5,2146,318.38381900747527,1.32454802160015,1.0,0.9493781959670199,0.5875275960799292,0.5516577974258989,-0.5516577974258989
1.5,2147,317.70910934547896,1.305765971119425,1.0,0.9312014906170876,0.5854636407984418,0.5502833230390685,-0.5502833230390685
1.5,2148,317.03256645606484,1.2955224761157094,1.0,0.9215207499063249,0.5831092632956316,0.548701084518076,-0.548701084518076
1.5,2149,316.3604132387955,1.2976693290970491,1.0,0.9242334102706514,0.5808362656037511,0.5468883388154677,-0.5468883388154677
1.5,2150,315.680385445181,1.280067516810807,1.0,0.9072127842073574,0.5780526491299718,0.544991324474748,-0.544991324474748
1.5,2151,315.0209026776864,1.256280785757974,1.0,0.8840568423343014,0.5745743544000009,0.5428332942752379,-0.5428332942752379
1.5,2152,314.35940488110043,1.2639546180938477,1.0,0.8924602231447827,0.5713481610943444,0.5402447177939799,-0.5402447177939799
1.5,2153,313.7197960089384,1.2748310299977506,1.0,0.9041556729974556,0.5684728312842681,0.5375413695980338,-0.5375413695980338
1.5,2154,313.06230356889847,1.2634828642879434,1.0,0.8936801319869293,0.5652832352438759,0.5349277207126919,-0.5349277207126919
1.5,2155,312.6155514674147,1.2752497862894046,1.0,0.9063726675621843,0.5624744152707415,0.5322252320060161,-0.5322252320060161
1.5,2156,312.1742286704877,1.2793991435488614,1.0,0.9114709562621536,0.5598185439586061,0.5296387524109478,-0.5296387524109478
1.5,2157,311.84633188836415,1.2661154455278436,1.0,0.8991367548961723,0.5567926466054913,0.5271764250621527,-0.5271764250621527
1.5,2158,311.8932269365416,1.2719811517053463,1.0,0.9059672793025155,0.5539716649845667,0.5246189668626322,-0.5246189668626322
1.5,2159,311.9273476001471,1.260027630875699,1.0,0.8949856296303444,0.550821233873477,0.5220994538674388,-0.5220994538674388
1.5,2160,311.95454737836326,1.2394744373652378,1.0,0.8754282327741335,0.5470840808567011,0.5194576188552116,-0.5194576188552116
1.5,2161,312.00719763098823,1.2296278807267764,1.0,0.866641232199253,0.5430833178226787,0.516500644789238,-0.516500644789238
1.5,2162,312.0825532910606,1.225769052162351,1.0,0.863929185092162,0.5390011933754435,0.5132674758700854,-0.5132674758700854
1.5,2163,312.19141695562496,1.2211355241761173,1.0,0.8605328074112263,0.5348171775977802,0.509856032390535,-0.509856032390535
1.5,2164,312.2620316414223,1.2375879235703315,1.0,0.8783091600106642,0.5311664523981002,0.5063076688026862,-0.5063076688026862
1.5,2165,312.2564786882802,1.2382628942697895,1.0,0.8803503044089293,0.527576961530368,0.5029166496898272,-0.5029166496898272
1.5,2166,312.19521639926955,1.2474273672481997,1.0,0.8908980979459189,0.5243039044687456,0.49963147419851844,-0.49963147419851844
1.5,2167,312.16429303601217,1.254278606959493,1.0,0.8991196226461303,0.5212774931481295,0.49653567685291683,-0.49653567685291683
1.5,2168,312.1350135535085,1.2479490481653652,1.0,0.8941234513997951,0.5181011966901234,0.49364236962156505,-0.49364236962156505
1.5,2169,312.1034401230786,1.2412332700427888,1.0,0.8887101959687942,0.5147625025691872,0.4907874901653166,-0.4907874901653166
1.5,2170,312.07250060847025,1.2303023685238434,1.0,0.8790681358103491,0.5111345466434978,0.48788126533863657,-0.48788126533863657
1.5,2171,312.02636463111736,1.2101701714394657,1.0,0.8602380221773593,0.5069416873088185,0.48482264385565843,-0.48482264385565843
1.5,2172,311.98638423894323,1.211615536447789,1.0,0.8630427898317384,0.5028329710037707,0.4814402578940321,-0.4814402578940321
1.5,2173,311.952239523276,1.2186313804356477,1.0,0.8714800062718213,0.49897737119192526,0.47792634174223414,-0.47792634174223414
1.5,2174,311.923320406924,1.210505260365846,1.0,0.8648160770864083,0.49492185350451756,0.47445288448707723,-0.47445288448707723
1.5,2175,311.88076305002346,1.2096888326537976,1.0,0.8655026842420808,0.49088693403177996,0.4709120679216454,-0.4709120679216454
1.5,2176,311.8477396452747,1.221222236482537,1.0,0.8785742752934944,0.4872441622905848,0.4673439911438778,-0.4673439911438778
1.5,2177,311.80222716808737,1.2170855258328228,1.0,0.8759807777644029,0.48352358562351694,0.4639306386698997,-0.4639306386698997
1.5,2178,311.75502713775063,1.2228592328263157,1.0,0.8832965617189781,0.4800224824750863,0.4605615978178875,-0.4605615978178875
1.5,2179,311.7312013602398,1.2138433874399,1.0,0.8758067958392903,0.476296686350265,0.45730942070026703,-0.45730942070026703
1.5,2180,311.6882537147985,1.216832029400247,1.0,0.8803169523894347,0.4727061949219481,0.4540182066525686,-0.4540182066525686
1.5,2181,311.6519648984156,1.1974790597905471,1.0,0.8624782998030767,0.46858054391604037,0.4507645376051198,-0.4507645376051198
1.5,2182,311.5981521548988,1.1877756637547283,1.0,0.8543162261563342,0.46421003070073036,0.4472954710501392,-0.4472954710501392
1.5,2183,311.55294460175446,1.186669547480903,1.0,0.8548038813835543,0.459854147142237,0.4436072280165907,-0.4436072280165907
1.5,2184,311.28326131456,1.1776909741462955,1.0,0.8474741970357327,0.455278373053309,0.43981095364058004,-0.43981095364058004
1.5,2185,311.0135780273655,1.1899009438041892,1.0,0.861396645695754,0.45112027242418157,0.4358611338176748,-0.4358611338176748
1.5,2186,310.743894740171,1.1735375865428586,1.0,0.8467790538526598,0.44652364403976136,0.4320133003207717,-0.4320133003207717
1.5,2187,310.47421145297653,1.164713436333028,1.0,0.8397467062406048,0.4417160452269795,0.4280238862657217,-0.4280238862657217
1.5,2188,310.20452816578205,1.178164803461181,1.0,0.8550489006283786,0.43736751224583087,0.4238670948404768,-0.4238670948404768
1.5,2189,309.9348448785876,1.1719575146149068,1.0,0.850720833951655,0.43288913726438055,0.41982371901086046,-0.41982371901086046
1.5,2190,309.6651615913931,1.174047168533159,1.0,0.8547121295192236,0.4285305011499572,0.41577958619476585,-0.41577958619476585
1.5,2191,309.3954783041986,1.172254473516678,1.0,0.8548318563015491,0.4241754568390037,0.4117857565880242,-0.4117857565880242
1.5,2192,309.1257950170041,1.171969208407866,1.0,0.856464860592831,0.4198694026567887,0.40781742732473997,-0.40781742732473997
1.5,2193,308.85611172980964,1.1503895843674403,1.0,0.8368047145847057,0.4149735440943298,0.40388188783184553,-0.40388188783184553
1.5,2194,308.5864284426152,1.1570216161510054,1.0,0.845393790711463,0.4103353578156737,0.3997009242774725,-0.3997009242774725
1.5,2195,308.3167451554207,1.1454866132129011,1.0,0.8358468927460649,0.40541076459805564,0.39550542688222634,-0.39550542688222634
1.5,2196,308.0470618682262,1.1442510765019351,1.0,0.8366432009127374,0.40051006062543776,0.39117356670141235,-0.39117356670141235
1.5,2197,307.7773785810317,1.1448924744869218,1.0,0.8393587920121511,0.3956908243858023,0.38677982206238604,-0.38677982206238604
1.5,2198,307.50769529383723,1.1376389130139313,1.0,0.8342116621884823,0.39071717425145674,0.3823879973386185,-0.3823879973386185
1.5,2199,307.23801200664275,1.1546192142450702,1.0,0.8533335500879002,0.38631718075409377,0.3779262438728061,-0.3779262438728061
1.5,2200,306.96832871944827,1.1440303852865124,1.0,0.8448826740670871,0.3816636609761063,0.3736810327698956,-0.3736810327698956
1.5,2201,306.6986454322538,1.1446513733916197,1.0,0.8476411808229942,0.3770928964007962,0.36943223485237553,-0.36943223485237553
1.5,2202,306.4289621450593,1.155834223191824,1.0,0.8609582328656598,0.372921643386766,0.36521624099061295,-0.36521624099061295
1.5,2203,306.1592788578648,1.13649159486928,1.0,0.8437215200600701,0.3682332889885681,0.3611930598292482,-0.3611930598292482
1.5,2204,305.88959557067034,1.1238496715490505,1.0,0.8331856410057525,0.3632288582187406,0.3570363361439347,-0.3570363361439347
1.5,2205,305.61991228347586,1.107047000651718,1.0,0.8185210270237175,0.35778448902945215,0.35266758159936307,-0.35266758159936307
1.5,2206,305.3502289962814,1.0980634619721226,1.0,0.8117445187569139,0.35213682459215956,0.3479905989743566,-0.3479905989743566
1.5,2207,305.0805457090869,1.1018068686006872,1.0,0.8177828878915263,0.34667031122890535,0.34306125603268867,-0.34306125603268867
1.5,2208,304.8108624218924,1.101054492728847,1.0,0.8193985775089894,0.34125226855417506,0.33808030355639185,-0.33808030355639185
1.5,2209,304.5411791346979,1.0995737160439234,1.0,0.8203419593756451,0.3358625273354444,0.33309153179486906,-0.33309153179486906
1.5,2210,304.27149584750345,1.101347797853131,1.0,0.8245820118522484,0.33059998769101184,0.3281084309324097,-0.3281084309324097
1.5,2211,304.00181256030896,1.0784366566049362,1.0,0.8041609201100532,0.32472481529431346,0.32318248997091403,-0.32318248997091403
1.5,2212,303.7321292731145,1.0875369298647073,1.0,0.8158062509477112,0.31919900282274477,0.3180068821531217,-0.3180068821531217
1.5,2213,303.46244598592,1.091566659942663,1.0,0.8224192169064133,0.31387157932993714,0.31285718482528907,-0.31285718482528907
1.5,2214,303.1927626987255,1.085957401421504,1.0,0.8194085852014491,0.30845383688598066,0.3078072589547009,-0.3078072589547009
1.5,2215,302.92307941153103,1.0816042375763113,1.0,0.8176660478723214,0.3029838183221503,0.302764725099666,-0.302764725099666
1.5,2216,302.6533961243365,1.0815300229378273,1.0,0.8202163227862764,0.2975903080057386,0.2976992297457898,-0.2976992297457898
1.5,2217,302.38371283714207,1.0652853188288494,1.0,0.806605218861435,0.29178846457158164,0.29265351137149637,-0.29265351137149637
1.5,2218,302.1140295499476,1.0655477859706848,1.0,0.8095352375087861,0.2860745216968452,0.2874294258646328,-0.2874294258646328
1.5,2219,301.8443462627531,1.0453399180197072,1.0,0.7920293606707636,0.27983540251696815,0.28215019758697973,-0.28215019758697973
1.5,2220,301.5746629755586,1.0419268196192302,1.0,0.7913838891957459,0.27357691919284055,0.27660002024427294,-0.27660002024427294
1.5,2221,301.30497968836414,1.0377633273316658,1.0,0.7900594153594269,0.26727870165362333,0.2708977832260705,-0.2708977832260705
1.5,2222,301.03529640116966,1.0436477206815689,1.0,0.7988510612728228,0.261244233491808,0.2650951736118361,-0.2650951736118361
1.5,2223,300.7656131139752,1.0482313151730138,1.0,0.8063842671125451,0.2554357615051843,0.25935747351738175,-0.25935747351738175
1.5,2224,300.4959298267807,1.050067444825334,1.0,0.811183825685076,0.24977127627573661,0.25375274762046635,-0.25375274762046635
1.5,2225,300.2262465395862,1.0523183198135777,1.0,0.8163914913295094,0.24426302101562192,0.2482787384734878,-0.2482787384734878
1.5,2226,299.95656325239173,1.0439647981117632,1.0,0.8109725403266228,0.2385921972254206,0.24294016441687116,-0.24294016441687116
1.5,2227,299.68687996519725,1.02203024309224,1.0,0.7919595236807006,0.2323509829358416,0.23759311661029725,-0.23759311661029725
1.5,2228,299.4171966780028,1.0224682355048484,1.0,0.7953501152672462,0.22621148639385902,0.23197559586691716,-0.23197559586691716
1.5,2229,299.1475133908083,0.9998138210269912,1.0,0.7756865586424078,0.21948208315313122,0.22626193419533164,-0.22626193419533164
1.5,2230,298.8778301036138,0.9938588530133337,1.0,0.7727987824181295,0.21266604662567512,0.22022237335590333,-0.22022237335590333
1.5,2231,298.6081468164193,1.0009817691877734,1.0,0.7830767492681866,0.20615834910372072,0.21397051674527517,-0.21397051674527517
1.5,2232,298.33846352922484,1.013499000133379,1.0,0.7988108765300773,0.20012267539962303,0.20774751446960604,-0.20774751446960604
1.5,2233,298.0687802420304,1.0011024600127223,1.0,0.7896455438887309,0.19381204171628494,0.2017537749740268,-0.2017537749740268
1.5,2234,297.7990969548359,1.0118543790715029,1.0,0.8036431344799658,0.18792133575068393,0.1957460070382925,-0.1957460070382925
1.5,2235,297.5294136676414,0.992683547293275,1.0,0.7877042723661583,0.18155246392166868,0.18992212234395078,-0.18992212234395078
1.5,2236,297.2597303804469,0.9957223177170348,1.0,0.7939859432427532,0.17537204221895128,0.1839660175472535,-0.1839660175472535
1.5,2237,296.99004709325243,0.982994944853032,1.0,0.7845092025979048,0.16890731829688843,0.17802554598699855,-0.17802554598699855
1.5,2238,296.72036380605795,0.9715642949985442,1.0,0.7763552493280839,0.16219797577673095,0.17195601995695642,-0.17195601995695642
1.5,2239,296.45068051886346,0.9740319072443075,1.0,0.7821470165880242,0.15566238627437168,0.1657011174021129,-0.1657011174021129
1.5,2240,296.180997231669,0.9585347964288888,1.0,0.7700132943354179,0.14876278510443422,0.15942755260085098,-0.15942755260085098
1.5,2241,295.9113139444745,0.9598054824862452,1.0,0.7747044285356619,0.14200391796050407,0.15296873144470974,-0.15296873144470974
1.5,2242,295.64163065728,0.9521178459703368,1.0,0.7704857185174239,0.1351184895160268,0.14647572902821576,-0.14647572902821576
1.5,2243,295.37194737008554,0.9625618709427868,1.0,0.7844477894081594,0.1286519231982716,0.13990047408993628,-0.13990047408993628
1.5,2244,295.102264082891,0.9603191365841994,1.0,0.7857395045016663,0.12222410833332159,0.13347538441051227,-0.13347538441051227
1.5,2245,294.8325807956965,0.9551032221504928,1.0,0.7840591152544629,0.11574588179095548,0.1271410428815345,-0.1271410428815345
1.5,2246,294.56289750850203,0.96038546853153,1.0,0.792877168750272,0.10953219685346365,0.12082481240448181,-0.12082481240448181
1.5,2247,294.29321422130755,0.9458522556310264,1.0,0.7818634680879137,0.10298810089610105,0.11463858528527318,-0.11463858528527318
1.5,2248,294.02353093411307,0.9323618821607736,1.0,0.7718962857016162,0.09614498946714953,0.1083579036336243,-0.1083579036336243
1.5,2249,293.7538476469186,0.9217739435468936,1.0,0.7648641793412793,0.08909091484738792,0.10188171651380604,-0.10188171651380604
1.5,2250,293.4841643597241,0.9151076136284788,1.0,0.7618089326621487,0.08194518282725237,0.09519938154612453,-0.09519938154612453
1.5,2251,293.2144810725296,0.9179949210417414,1.0,0.768371777960687,0.07499633616607299,0.088361844139322,-0.088361844139322
1.5,2252,292.94479778533514,0.8985214769318757,1.0,0.7526216520514399,0.0675749857276162,0.08153293460466193,-0.08153293460466193
1.5,2253,292.67511449814066,0.9075168461737148,1.0,0.765409702572783,0.06053727680479968,0.07447674973910698,-0.07447674973910698
1.5,2254,292.4054312109462,0.909960645906582,1.0,0.7716901030615868,0.05368797989664729,0.06748159887114685,-0.06748159887114685
1.5,2255,292.1357479237517,0.8972586248935395,1.0,0.7628422197431551,0.04657324648894194,0.060602634241256906,-0.060602634241256906
1.5,2256,291.8660646365572,0.9004605228001994,1.0,0.7699236764143517,0.03967095678137249,0.053650226505189115,-0.053650226505189115
1.5,2257,291.5963813493628,0.8988273474269766,1.0,0.7721823194263934,0.032836426364164284,0.046756695345738626,-0.046756695345738626
1.5,2258,291.32669806216825,0.9043949579064168,1.0,0.7816446245674057,0.026285765101186458,0.03992062002092575,-0.03992062002092575
1.5,2259,291.05701477497377,0.8911350086428469,1.0,0.7722605582746855,0.019453581849427023,0.033245915855637395,-0.033245915855637395
1.5,2260,290.7873314877793,0.8775954614959186,1.0,0.7625936719313995,0.01233139200736901,0.026512756504961526,-0.026512756504961526
1.5,2261,290.5176482005848,0.8580775431482127,1.0,0.7469733308471701,0.004740591932784113,0.01960348146738087,-0.01960348146738087
1.5,2262,290.2479649133903,0.8607712996669254,1.0,0.753631200579126,0.0,0.012370142394568732,-0.012370142394568732
1.5,2263,289.97828162619584,0.8578564140310707,1.0,0.7545575320505548,0.0,0.006351042870242408,-0.006351042870242408
1.5,2264,289.70859833900136,0.8537015828627892,1.0,0.753738103150571,0.0,0.003260734133292341,-0.003260734133292341
1.5,2265,289.4389150518069,0.8477667382585411,1.0,0.7505573470799689,0.0,0.0016741167246461896,-0.0016741167246461896
1.5,2266,289.1692317646124,0.8439376304480752,1.0,0.7489501638602045,0.0,0.0008595201856921259,-0.0008595201856921259
1.5,2267,288.8995484774179,0.8578082031153491,1.0,0.7645995524075407,0.0,0.00044129237748840976,-0.00044129237748840976
1.5,2268,288.6298651902234,0.8560982930226491,1.0,0.7643174037433089,0.0,0.0002265670611011424,-0.0002265670611011424
1.5,2269,288.36018190302894,0.8521632076770196,1.0,0.7615399231583987,0.0,0.00011632340777822978,-0.00011632340777822978
1.5,2270,288.09049861583446,0.845063026599254,1.0,0.7553931431993995,0.0,5.972242889755214e-05,-5.972242889755214e-05
1.5,2271,287.82081532864,0.8295144738910788,1.0,0.7406453771334179,0.0,3.066251738621004e-05,-3.066251738621004e-05
1.5,2272,287.5511320414455,0.823533179459407,1.0,0.7353516120687038,0.0,1.574266133871472e-05,-1.574266133871472e-05
1.5,2273,287.281448754251,0.8075274633223359,1.0,0.7199497189539394,0.0,8.08255183042868e-06,-8.08255183042868e-06
1.5,2274,287.01176546705653,0.8139924808277745,1.0,0.726956809531556,0.0,4.1497204752102955e-06,-4.1497204752102955e-06
1.5,2275,286.74208217986205,0.8069910358390258,1.0,0.7204518865821166,0.0,2.1305375311730286e-06,-2.1305375311730286e-06
1.5,2276,286.4723988926676,0.8187702593807165,1.0,0.7326939750136312,0.0,1.0938544412456675e-06,-1.0938544412456675e-06
1.5,2277,286.2027156054731,0.8075386404371049,1.0,0.7219002680708944,0.0,5.616035958653564e-07,-5.616035958653564e-07
1.5,2278,285.9330323182786,0.82056514235986,1.0,0.7353460847994454,0.0,2.8833690022753537e-07,-2.8833690022753537e-07
1.5,2279,285.6633490310841,0.8052629379873021,1.0,0.720449231811658,0.0,1.4803710062560915e-07,-1.4803710062560915e-07
1.5,2280,285.39366574388964,0.7864904178982429,1.0,0.7020714747117477,0.0,7.600478171313817e-08,-7.600478171313817e-08
1.5,2281,285.1239824566952,0.7788808353910754,1.0,0.6948485235532458,0.0,3.9022156059860434e-08,-3.9022156059860434e-08
1.5,2282,284.8542991695007,0.7933768092765676,1.0,0.7097247849786285,0.0,2.0034642942693747e-08,-2.0034642942693747e-08
1.5,2283,284.5846158823062,0.7806847626717031,1.0,0.6974079831440063,0.0,1.0286128660484475e-08,-1.0286128660484475e-08
1.5,2284,284.3149325951117,0.7774426686238839,1.0,0.6945370381349941,0.0,5.281074542864514e-09,-5.281074542864514e-09
1.5,2285,284.04524930791723,0.7730114114376958,1.0,0.6904735239882002,0.0,2.711394077193862e-09,-2.711394077193862e-09
1.5,2286,283.77556602072275,0.7688110310886682,1.0,0.6866379834518047,0.0,1.392076135674906e-09,-1.392076135674906e-09
1.5,2287,283.50588273352827,0.7823458390850164,1.0,0.7005350949932667,0.0,7.14715719052234e-10,-7.14715719052234e-10
1.5,2288,283.2361994463338,0.7650485788827011,1.0,0.6835978703837063,0.0,3.669472854031054e-10,-3.669472854031054e-10
1.5,2289,282.9665161591393,0.7653395679112966,1.0,0.684246823727353,0.0,1.8839701810849269e-10,-1.8839701810849269e-10
1.5,2290,282.6968328719448,0.7569483626451737,1.0,0.6762116561465253,0.0,9.672625427159339e-11,-9.672625427159339e-11
1.5,2291,282.42714958475034,0.7456664053015896,1.0,0.6652839167237925,0.0,4.966091480293542e-11,-4.966091480293542e-11
1.5,2292,282.15746629755586,0.7446613962350541,1.0,0.6646313852396322,0.0,2.5496763806646107e-11,-2.5496763806646107e-11
1.5,2293,281.8877830103614,0.7369062933821078,1.0,0.6572270791273798,0.0,1.3090475018262708e-11,-1.3090475018262708e-11
1.5,2294,281.6180997231669,0.7309553340855097,1.0,0.6516252807501939,0.0,6.720873970644557e-12,-6.720873970644557e-12
1.5,2295,281.3484164359724,0.7258898939011693,1.0,0.646907400166841,0.0,3.450611751389466e-12,-3.450611751389466e-12
1.5,2296,281.0787331487779,0.7336647028385561,1.0,0.655028194246265,0.0,1.7716031442983863e-12,-1.7716031442983863e-12
1.5,2297,280.80904986158345,0.7441214499199655,1.0,0.6658293733134812,0.0,9.095713824147589e-13,-9.095713824147589e-13
1.5,2298,280.53936657438896,0.7305120587293599,1.0,0.652562878213293,0.0,4.669895187138775e-13,-4.669895187138775e-13
1.5,2299,280.2696832871945,0.7401221760619758,1.0,0.6625143700596827,0.0,2.3976041331649574e-13,-2.3976041331649574e-13
1.5,2300,280.0,0.7254579069638252,1.0,0.6481899660737493,0.0,1.2309710066301875e-13,-1.2309710066301875e-13
